위도,경도,수목명,CO2 Avoided (pounds),CO2 Avoided ($),Electricity Saved (kWh),Electricity Saved ($),Avoided Runoff (gallons),Avoided Runoff ($),O3 Removed (pounds),NO2 Removed (pounds),SO2 Removed (pounds),PM2.5 Removed (pounds)
37.511866,126.91013000000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5232614,126.92095590000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4943283,126.9052874,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.521029999999996,126.91962590000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.524212299999995,126.9269742,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5236605,126.9334923,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5274139,126.89900540000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5238328,126.9337673,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5194557,126.92977959999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.521820399999996,126.92157479999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.527730299999995,126.9231712,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5264884,126.9021142,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5218051,126.8938561,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.531082399999995,126.92161670000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5243646,126.8918511,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4999633,126.9039601,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.508750299999996,126.91103500000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.531305700000004,126.92033149999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5218734,126.89341090000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5204745,126.90256550000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5233987,126.9266981,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.500735999999996,126.90295800000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5280523,126.917253,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5036119,126.9019933,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.522937799999994,126.92937090000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.527901299999996,126.9173993,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.523461299999994,126.92679720000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5143922,126.8876373,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.523564,126.9164769,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.51453970000001,126.88771229999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5033905,126.90147140000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5334325,126.894153,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5063446,126.9008058,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.520092299999995,126.9387054,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5220757,126.9194768,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5207361,126.91915420000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5269978,126.91551299999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5186702,126.92549650000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.526926399999994,126.92188600000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.505849100000006,126.8996382,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5031938,126.90101000000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4964115,126.90791229999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.507604,126.9060783,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.498261299999996,126.90350120000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4997187,126.904742,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.514449600000006,126.89254409999998,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.519317799999996,126.93778629999998,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.51856110000001,126.9275459,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5001779,126.9036441,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5224166,126.9268703,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4980548,126.9036386,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.518886,126.93034409999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.526564799999996,126.92129740000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.507383600000004,126.90622979999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5205963,126.9017489,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.526936799999994,126.9157213,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5179934,126.92456010000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5285125,126.8959888,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.53385520000001,126.8933005,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5270341,126.91646370000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.519517,126.9299361,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5142631,126.8875797,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.53362429999999,126.8937686,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5254836,126.9073899,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.519340899999996,126.9374936,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5247917,126.91845790000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5233764,126.9330301,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5269518,126.9167517,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5268985,126.915357,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.52254600000001,126.9269619,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5302027,126.9185659,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5143125,126.9079514,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5190247,126.92578300000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5289914,126.9251578,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5178755,126.92761899999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5228352,126.9321585,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5195248,126.89904640000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.524977299999996,126.90224690000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5206034,126.9001753,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.524798600000004,126.92660120000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5236485,126.92595379999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.51987929999999,126.9295831,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5006097,126.9034472,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5233206,126.93269640000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.519971999999996,126.92927209999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5364473,126.8929945,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.51348370000001,126.8915654,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.514827000000004,126.90415130000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.523674799999995,126.92592490000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5224951,126.92865320000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.526387799999995,126.91454920000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5298398,126.8947689,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.50720689999999,126.9065011,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5210176,126.9293277,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5206517,126.92566880000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.52127479999999,126.92231770000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5340941,126.8930835,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5184685,126.92703370000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5001324,126.90235120000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5268592,126.9267345,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5210766,126.9194261,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5271222,126.9163768,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5335929,126.8938278,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5143507,126.90792739999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5265172,126.91504180000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5208659,126.9260254,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5001774,126.9041023,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5003605,126.9021895,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5138929,126.9114564,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5297513,126.8946977,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.499689399999994,126.9048472,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5078196,126.9110997,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5344915,126.89227079999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.524627100000004,126.9263324,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5206473,126.9399229,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5352603,126.8920509,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5183826,126.93419159999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5143927,126.90789860000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.509672200000004,126.91055949999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.518553499999996,126.92501659999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.527669700000004,126.8980007,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5039297,126.90211790000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.522253899999995,126.92115030000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5006496,126.90340090000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5002356,126.9039597,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5004503,126.90364369999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.521161,126.9268355,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5270285,126.90022450000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4999916,126.90244879999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.521209899999995,126.92658,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5060959,126.90021270000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.52106129999999,126.9272466,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5195424,126.8989508,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.522767200000004,126.9208665,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5297955,126.89472930000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5211607,126.92626729999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.535087299999994,126.89191299999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.523086799999994,126.920694,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5274673,126.89868919999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5198831,126.92991699999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5008114,126.90285279999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.51954129999999,126.93076059999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5305982,126.8953544,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.520213500000004,126.9292497,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5201644,126.93016409999998,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5183477,126.934572,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.499499,126.9026473,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.50344060000001,126.9015757,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5217874,126.930229,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5211748,126.92831869999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.52972929999999,126.91780159999998,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5003772,126.9034013,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5145985,126.90724660000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5201795,126.9324277,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.527686700000004,126.92310959999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.50587279999999,126.8996932,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4944166,126.9056574,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.498868200000004,126.9032297,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5221244,126.92716010000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5202236,126.92207739999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.520345,126.93226909999998,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.530848399999996,126.92499709999998,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.52483400000001,126.92666129999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5242588,126.9257405,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.526365399999996,126.9147956,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.49527929999999,126.90635790000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.51849179999999,126.92761370000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4964474,126.90767930000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5356793,126.8923883,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5045593,126.8996666,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.50209829999999,126.9017315,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5252172,126.8997563,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4972854,126.9106528,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.525625299999994,126.8992735,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4876093,126.90225290000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5207583,126.93590640000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4968893,126.91201809999998,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5058575,126.9009737,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5227562,126.93720890000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5202437,126.9374817,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.49573400000001,126.9003969,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5256179,126.89932549999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5234953,126.93654509999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5309683,126.89697220000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5264719,126.93171219999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.53005220000001,126.9041354,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5027624,126.90474990000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.526007,126.92550849999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.49792460000001,126.89472240000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5260114,126.93201599999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5195039,126.9210982,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5220343,126.9186574,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4972877,126.91678909999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4977189,126.91103629999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5234734,126.92087109999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5175817,126.89240729999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5056264,126.90088229999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.531413,126.89854479999998,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.48815310000001,126.90442820000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5243717,126.89950390000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5336742,126.898775,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5278583,126.8939645,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.518115,126.893349,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4971336,126.9084503,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5242144,126.90422379999998,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5305484,126.89575819999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5212635,126.93702990000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5021024,126.8959466,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4917594,126.90780670000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5019137,126.9195904,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5054651,126.89931899999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4993294,126.91982620000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5270955,126.92549960000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.4961715,126.9076669,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5165205,126.88485370000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5198128,126.92334540000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5194833,126.93620890000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5261986,126.9207112,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5298091,126.9238261,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.523763,126.93339850000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5237227,126.92476770000002,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.524469700000004,126.90232890000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.519122700000004,126.925941,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5003374,126.90344750000001,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.51960379999999,126.9363764,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.551263899999995,126.8793592,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5291561,126.8964222,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.5300509,126.90320259999999,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
37.498624,126.9113933,은행나무,2880.3,66.99,2252.1,254.24,333.3,2.98,16.5,0.6,1.3,0.8
